公司编码,店铺编码,合同开始日,营业年月,销售额(减退货前销售额(税拔)),纯销售额(减退货后的销售额(税拔)),纯销售额(税入),纯销售额(17％),纯销售额(13％),纯销售额(6％),纯销售额(3％),纯销售额(0%),纯销售增值税(17%),纯销售增值税(13％),纯销售增值税(6%),纯销售增值税(3％),纯销售增值税(合計),入金1名称,入金1,入金2名称,入金2,入金3名称,入金3,入金4名称,入金4,入金5名称,入金5,入金6名称,入金6,入金7名称,入金7,入金8名称,入金8,入金9名称,入金9,入金10名称,入金10,入金-合计收入,出金1名称,出金1,出金2名称,出金2,出金3名称,出金3,出金4名称,出金4,出金5名称,出金5,出金6名称,出金6,出金7名称,出金7,出金8名称,出金8,出金9名称,出金9,出金10名称,出金10,出金-合计,现金溢缺,售价变更2-1,售价变更2-2,售价变更3-1(售价),售价变更3-2(售价),售价变更3-3(售价),售价变更3-1(进价),售价变更3-2(进价),售价变更3-3(进价),进货进价(商品),进货进价(消耗品),商品进货原价,入金预定额月合計,盘点损溢进价(不含税),月末库存进价(不含税),盘点损溢售价(不含税),月末库存售价(不含税),成本率,营业天数,服务商品进款合计,日均销售额,销售额(原价算入),纯销售额(原价算入),纯销售增值税(原价算入),进货进价(原价算入),月末库存进价(不含税)(原价算入),送信日,月初库存进价(不含税),月初库存售价(不含税),月初库存进价(不含税)(原价算入),期间销售净额,售价变更1-2,售价变更3-1(进价)（DEPT指定）,售价变更3-2(进价)（DEPT指定）,纯销售额(17％)(原价算入),纯销售额(13％)(原价算入),纯销售额(6％)(原价算入),纯销售额(3％)(原价算入),纯销售额(0％)(原价算入),纯销售增值税(17％)(原价算入),纯销售增值税(13％)(原价算入),纯销售增值税(6％)(原价算入),纯销售增值税(3％)(原价算入)
01,1270,20050224,201603,673152.99,672407.71,785194.90,635529.64,36785.37,0,0,92.70,107989.26,4797.93,0,0,112787.19,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,34,0,0,3374.54,1879.76,0,2168.48,1261.13,0,453971.84,2504.61,0,687919,0,82970.63,0,123674.88,67.09,31,21203.10,21690.57,0,0,0,0,0,20160418,81140.96,120757.70,0,0,3861.02,2168.48,1261.13,0,0,0,0,0,0,0,0,0
01,1279,20050531,201603,111401.45,111263.07,130122.10,110480.36,639.81,0,0,142.90,18775.94,83.09,0,0,18859.03,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,-162.68,0,0,2571.52,13.15,0,1637.46,10.74,0,17185,77.94,60113.74,220788.40,0,247414.76,0,302784.69,81.71,31,108827.88,3589.13,0,0,0,0,0,20160418,261586.83,317465.52,0,0,189.38,1637.46,10.74,0,0,0,0,0,0,0,0,0
01,1282,20050413,201603,154199.57,154137.87,179982.91,145745.77,8285.10,0,0,107,24764.14,1080.90,0,0,25845.04,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,-11.90,0,0,6372.91,777.65,0,4090.91,559.60,0,77950.37,919.14,26481.50,110250.60,2150.23,118005.29,2988.15,163990.76,71.96,31,13360.20,4972.19,0,0,0,0,0,20160418,130226.49,180017.79,0,419159.46,2046.64,4090.91,559.60,0,0,0,0,0,0,0,0,0
01,1291,20150701,201603,133283.35,133056.05,155427.22,129807.02,2359.93,0,0,889.10,22063,308.17,0,0,22371.17,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,265.29,0,0,5057.52,346.29,0,3268.34,255.49,0,63916.39,642.33,40950.01,131997.40,0,152193.53,0,206292.50,73.78,31,12807.41,4292.13,0,0,0,0,0,20160418,148754.54,201100.09,0,0,1253.82,3268.34,255.49,0,0,0,0,0,0,0,0,0
01,1299,20151201,201603,261170.65,261003.39,305028.13,254551,5777.99,0,0,674.40,43272.93,751.81,0,0,44024.74,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,45.10,0,0,5985.45,548.23,0,3861.04,389.63,0,148503.07,2179.02,48084.64,210793.11,0,123219.36,0,173389.66,71.07,31,6519.30,8419.46,0,0,0,0,0,20160418,117254.38,165462.33,0,0,2946.49,3861.04,389.63,0,0,0,0,0,0,0,0,0
01,1301,20151101,201603,228109.71,227626.51,265728.71,221746.22,3143.19,0,0,2737.10,37693.29,408.91,0,0,38102.20,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,336.81,0,0,8099.40,123.27,0,5214.75,91.92,0,101531.07,811.57,79011.08,228101.90,0,140676.10,0,188653.01,74.57,26,16271.58,8754.87,0,0,0,0,0,20160418,136017.37,182441.65,0,0,448.87,5214.75,91.92,0,0,0,0,0,0,0,0,0
01,1319,20050831,201603,339050.29,338757.33,395781.40,325729.63,12653.90,0,0,373.80,55368.77,1655.30,0,0,57024.07,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,0.10,0,0,8651.12,17.23,0,5599.86,11.62,0,241449.87,2364.28,0,194935.90,0,53287.91,0,79020.79,67.44,31,0,10927.66,0,0,0,0,0,20160418,45683.83,67384.15,0,0,1476.04,5599.86,11.62,0,0,0,0,0,0,0,0,0
01,1323,20050830,201603,207458.51,207082.05,241552.50,198309.80,5872.05,0,0,2900.20,33704.40,766.05,0,0,34470.45,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,144.56,0,0,4780.64,554.72,0,3068.55,412.49,0,90120.52,108.72,7715.35,268571.97,0,98771.98,0,132832.85,74.36,31,89385.21,6680.07,0,0,0,0,0,20160418,153693.53,203429.10,0,0,548.63,3068.55,412.49,0,0,0,0,0,0,0,0,0
01,1327,20151101,201603,230509.33,230242.22,268802.40,218208.87,11344.75,0,0,688.60,37081.53,1478.65,0,0,38560.18,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,-158.85,0,0,4732.82,245.80,0,3074.17,164.66,0,165669.97,1798.05,0,299187.01,5579.66,65032.20,8328.71,97072.98,66.99,31,101650.36,7427.17,0,0,0,0,0,20160418,63274.76,94764.12,0,551563.32,1874.36,3074.17,164.66,0,0,0,0,0,0,0,0,0
01,1328,20051129,201603,304866.85,304530.50,355601.10,291438.51,11761.69,0,0,1330.30,49539.39,1531.21,0,0,51070.60,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,-72.12,0,0,2573.35,135.66,0,1646.90,103.25,0,128203.57,552.82,145002.70,437560.20,0,120516.89,0,158340.06,76.11,31,189836.02,9823.56,0,0,0,0,0,20160418,83607.12,110510.74,0,0,771.80,1646.90,103.25,0,0,0,0,0,0,0,0,0
01,1340,20011019,201603,153887.23,153793.94,179560.61,145091.35,8538.49,0,0,164.10,24655.16,1111.51,0,0,25766.67,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,-3.93,0,0,6418.50,213.80,0,4165.71,144.51,0,103201.86,1541.42,0,82826.70,0,38397.33,0,56811.88,67.59,23,24629.81,6686.69,0,0,0,0,0,20160418,42982.17,63414.80,0,0,1646.86,4165.71,144.51,0,0,0,0,0,0,0,0,0
01,1352,20051128,201603,215752.09,215152.66,251415.50,211794.09,2051.27,0,0,1307.30,35995.51,267.33,0,0,36262.84,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,-288.65,0,0,6814.58,112.08,0,4392.99,87.64,0,75155.70,1003,73931.05,254581.30,0,105818.07,0,135327.43,78.19,31,78402.14,6940.41,0,0,0,0,0,20160418,127169.85,161282.57,0,0,748.65,4392.99,87.64,0,0,0,0,0,0,0,0,0
01,1353,20051125,201603,117721.55,117659.29,137286.07,112112.67,4395.02,0,0,1151.60,19053.10,573.68,0,0,19626.78,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,30,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,30,58.94,0,534.65,5800.79,333.15,0,3676.83,245.63,0,70657.81,439.14,34445.42,130654.89,7160.41,157634.49,9711.97,213806.33,73.73,31,30514.20,3795.46,0,0,0,0,0,20160418,150075.55,202813.02,0,369190.16,703.43,3676.83,245.63,0,0,0,0,0,0,0,0,0
01,1360,20051225,201603,281383.25,279638.70,326778.30,275266.77,2721.13,0,0,1650.80,46785.03,354.57,0,0,47139.60,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,51.65,0,0,4268.54,771.48,0,2731.63,606.07,0,77661.67,312.73,65593.92,392947.50,0,212288.92,0,270242.40,78.56,31,112238.35,9020.60,0,0,0,0,0,20160418,289096.55,365435.24,0,0,281.63,2731.63,606.07,0,0,0,0,0,0,0,0,0
01,1365,20051220,201603,212083.24,211926.22,246591.61,196628.83,9618.19,0,0,5679.20,33414.28,1251.11,0,0,34665.39,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,-81.08,0,0,8607.77,314.39,0,5449.15,213.47,0,150370.71,1455.77,0,148807.10,0,48740.49,0,71779.27,67.90,31,16912.07,6836.33,0,0,0,0,0,20160418,46784.07,68493.90,0,0,2129.55,5449.15,213.47,0,0,0,0,0,0,0,0,0
01,1367,20051230,201603,172803.18,172692.42,201817.20,167414.85,5222.57,0,0,55,28444.05,680.73,0,0,29124.78,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,-0.58,0,0,3459.14,320.60,0,2224.61,237.76,0,77895.84,495.47,52715.26,158732.92,-2362.76,124951.74,-3185.90,168482.58,74.16,31,13004.50,5570.72,0,0,0,0,0,20160418,121865.41,163435.14,0,337867.58,918.15,2224.61,237.76,0,0,0,0,0,0,0,0,0
01,1375,20060228,201603,286732.15,285960.74,334229.90,278797.94,6892.90,0,0,269.90,47371.76,897.40,0,0,48269.16,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,-4.50,0,0,2894.48,1998.44,0,1873.34,1370.33,0,195470.24,1300.93,0,97012.51,0,71385.18,0,104105.56,68.57,23,19535.51,12433.08,0,0,0,0,0,20160418,73270.38,106579.29,0,0,3088.67,1873.34,1370.33,0,0,0,0,0,0,0,0,0
01,1382,20060517,201603,351146.03,350827.32,409665.43,331644.88,18985.54,0,0,196.90,56361.65,2476.46,0,0,58838.11,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,70.16,0,0,12034.27,1130.11,0,7662.65,807.24,0,188572.40,1220.01,66768.07,199831.10,-11178.01,149137.66,-15648.68,208785.62,71.43,31,19240,11317.01,0,0,0,0,0,20160418,142155.11,199164.57,0,658898.43,4057.15,7662.65,807.24,0,0,0,0,0,0,0,0,0
01,1389,20141013,201603,78516.27,78486.27,91652.39,76194.81,1681.66,0,0,609.80,12946.78,219.34,0,0,13166.12,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,40,,0,,0,,0,,0,,0,,0,40,-54.85,0,0,6108.71,181.89,0,3940.71,126.94,0,53870.55,1205.34,0,95408.60,0,53596.78,0,76801.30,69.79,31,30988.86,2531.82,0,0,0,0,0,20160418,57309.60,80705.93,0,0,695.57,3940.71,126.94,0,0,0,0,0,0,0,0,0
01,1390,20150901,201603,240968.94,240277.90,280626.60,232596.44,6250.56,0,0,1430.90,39534.06,814.64,0,0,40348.70,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,93.87,0,0,4884.35,500.83,0,3151.88,373.92,0,123708.28,1062.96,40567.51,207027.50,0,178546.47,0,239132.96,74.66,31,17684.33,7750.90,0,0,0,0,0,20160418,195038.91,259356.11,0,0,2324.89,3151.88,373.92,0,0,0,0,0,0,0,0,0
01,1397,20060702,201603,120633.44,120332.50,140501.03,117623.43,1337.57,0,0,1371.50,19994.40,174.13,0,0,20168.53,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,118.48,0,0,4219.69,78.83,0,2707.07,60.62,0,51530.84,275.66,8243.08,174104.50,1475.75,85003.68,1919.01,110535.93,76.90,31,59835.49,3881.69,0,0,0,0,0,20160418,119004.76,152076.93,0,407407.15,1385.18,2707.07,60.62,0,0,0,0,0,0,0,0,0
01,1398,20060811,201603,104982.08,104465.58,122064.30,102185.08,1773.40,0,0,507.10,17367.92,230.80,0,0,17598.72,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,22.90,0,0,3510,119.79,0,2257.71,93.75,0,42008.69,895.11,67320.22,217338.96,0,98561.32,0,125942.15,78.26,31,120618.76,3369.86,0,0,0,0,0,20160418,74394.25,95539.79,0,0,665.16,2257.71,93.75,0,0,0,0,0,0,0,0,0
01,1399,20060809,201603,268279.93,267924.52,312624.91,255957.63,9198.99,0,0,2767.90,43500.48,1199.91,0,0,44700.39,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,60,,0,,0,,0,,0,,0,,0,,0,,0,,0,60,-58.27,0,0,9776.38,673.84,0,6250.05,509.83,0,121685.27,1014.10,82109.35,253375.10,0,127949.27,0,169121.14,75.66,31,37921.17,8642.73,0,0,0,0,0,20160418,133327.13,175785.71,0,0,1686.32,6250.05,509.83,0,0,0,0,0,0,0,0,0
01,1400,20060831,201603,157800.84,157646.74,184148.30,152680.30,4266.84,0,0,699.60,25944.70,556.86,0,0,26501.56,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,10,0,0,6769.01,1055.99,0,4376.19,831.06,0,101392.05,0,74476.10,148411.70,1483.49,145022.44,1885.06,184279.27,78.70,29,10917.50,5436.09,0,0,0,0,0,20160418,102823.83,132121.17,0,571147.07,1574.01,4376.19,831.06,0,0,0,0,0,0,0,0,0
01,1402,20060904,201603,165487.06,165409.87,193227,158363.57,6926.90,0,0,119.40,26914.43,902.70,0,0,27817.13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,1.60,0,0,3637.10,1927,0,2335.72,1405.75,0,85228.66,569.23,32603.04,107495.50,746.36,69928.91,1023.18,95864.46,72.95,31,5791,5335.80,0,0,0,0,0,20160418,75655.52,103456.01,0,425547.81,1346.55,2335.72,1405.75,0,0,0,0,0,0,0,0,0
01,1403,20060919,201603,53957.01,53883.34,62915.90,52478.70,832.34,0,0,572.30,8924,108.56,0,0,9032.56,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,-43.60,0,0,2481.51,21.99,0,1579.60,15.75,0,35939.21,269.74,0,78553.80,-4796.77,48472.26,-6696.05,67664.86,71.64,31,28859.60,1738.17,0,0,0,0,0,20160418,47622.69,65925.89,0,130178.20,239.29,1579.60,15.75,0,0,0,0,0,0,0,0,0
01,1407,20061030,201603,141588.60,141114.99,164757.30,135731.26,4382.83,0,0,1000.90,23069.64,572.67,0,0,23642.31,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,0.01,0,0,3431.71,418.01,0,2202.85,310.33,0,60033.61,179.49,46409.02,144057,0,126693.44,0,170648.13,74.24,31,19094.89,4552.10,0,0,0,0,0,20160418,127068.22,170716.27,0,0,712.86,2202.85,310.33,0,0,0,0,0,0,0,0,0
01,1417,20140701,201603,360887.76,360618.09,421107.41,348750.86,9367.43,0,0,2499.80,59268.95,1220.37,0,0,60489.32,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,22.80,0,0,4818.15,757.08,0,3062.27,571.52,0,155592.40,539.84,90514.60,386754.62,3439.66,143238.99,4556.68,189755.70,75.49,31,94154.43,11632.84,0,0,0,0,0,20160418,173425.43,228426.69,0,865182.38,1346.49,3062.27,571.52,0,0,0,0,0,0,0,0,0
01,1418,20061201,201603,285661.45,285466.45,333635.54,280491.91,3879.34,0,0,1095.20,47662.53,506.56,0,0,48169.09,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,27.26,0,0,7854.40,1772.54,0,5029.79,1211.18,0,190491.15,1676.93,39986.22,129988.50,0,99656.85,0,145840.86,68.33,31,260,9208.60,0,0,0,0,0,20160418,70605.64,103753.09,0,0,2013.52,5029.79,1211.18,0,0,0,0,0,0,0,0,0
01,1423,20061219,201603,97261.17,96985.36,113372.50,96053.61,440.35,0,0,491.40,16329.79,57.35,0,0,16387.14,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,-157.20,0,0,558.24,200.97,0,370.70,155.41,0,30798.23,77.95,35049.92,93396.20,0,99484.91,0,128652.16,77.33,31,0,3128.56,0,0,0,0,0,20160418,108907.45,140681.67,0,0,798.83,370.70,155.41,0,0,0,0,0,0,0,0,0
01,1428,20070108,201603,682675.52,682361.47,797638.90,664201.11,18001.36,0,0,159,112928.69,2348.74,0,0,115277.43,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,-46.39,0,0,4793.79,411.82,0,3047.16,297.83,0,336341.83,1332.70,160776.14,670230.40,-656.02,151407.04,-907.05,209344.34,72.32,31,31556.69,22011.66,0,0,0,0,0,20160418,148451.07,204760.95,0,1904731.36,1982.19,3047.16,297.83,0,0,0,0,0,0,0,0,0
01,1437,20070321,201603,148496.05,148172.69,173063.52,143797.10,3449.59,0,0,926,24440.72,450.11,0,0,24890.83,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,179.07,0,0,6329.74,121.25,0,4064.15,92.27,0,59088.56,749.99,62011.38,213648,0,116630.04,0,153259.53,76.10,31,82027.33,4779.76,0,0,0,0,0,20160418,113263.12,148938.32,0,0,961.72,4064.15,92.27,0,0,0,0,0,0,0,0,0
01,1440,20070725,201603,753584.89,752004.31,878295.48,716705.04,34634.37,0,0,664.90,121777.54,4513.63,0,0,126291.17,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,-113.28,0,0,19261.61,1937.39,0,12232.19,1316.26,0,520136.16,2874.27,0,503625.07,0,66643.92,0,98091.59,67.94,31,16594.90,24258.20,0,0,0,0,0,20160418,68615.05,100771.71,0,0,3594.40,12232.19,1316.26,0,0,0,0,0,0,0,0,0
01,1449,20150701,201603,118449.94,117118.86,136807.50,112317.94,4624.32,0,0,176.60,19085.86,602.78,0,0,19688.64,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,-48.50,0,0,7160.13,99.45,0,4610.38,68.97,0,69795.18,488.73,4142.27,93998.30,2788.10,92277.17,4020.18,133054.91,69.35,31,742.80,3778.03,0,0,0,0,0,20160418,105776.83,151425.80,0,106612.90,659.61,4610.38,68.97,0,0,0,0,0,0,0,0,0
01,1451,20071017,201603,604869.21,604835.03,706429.01,581297.65,21559.78,0,0,1977.60,98785.06,2808.92,0,0,101593.98,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,63.90,0,0,10498.02,457.98,0,6535.56,321.27,0,336728.18,1644.70,111050.82,475463.32,0,215388.98,0,307031.41,70.15,31,52064.32,19510.81,0,0,0,0,0,20160418,198914.67,283397.02,0,0,1813.55,6535.56,321.27,0,0,0,0,0,0,0,0,0
01,1460,20080122,201603,92170.37,91637.28,106905.70,85029.03,6289.45,0,0,318.80,14447.07,821.35,0,0,15268.42,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,8.60,0,0,3616.06,551.02,0,2324.51,379.16,0,65064.74,120.51,0,66014,-1961.30,29492.26,-2850.42,42861.99,68.81,31,18340.20,2956.04,0,0,0,0,0,20160418,28246.92,41146.94,0,237277.15,942.94,2324.51,379.16,0,0,0,0,0,0,0,0,0
01,1462,20150201,201603,220790.57,220051.76,257161.21,213415.97,6526.79,0,0,109,36258.14,851.31,0,0,37109.45,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,40.10,0,0,3949.79,119.58,0,2532.92,87.82,0,107946.29,453.84,35763.97,109674.60,0,129496.01,0,176327.06,73.44,23,6033.20,9567.47,0,0,0,0,0,20160418,146758.38,197255.89,0,0,2381.13,2532.92,87.82,0,0,0,0,0,0,0,0,0
01,1479,20080902,201603,254873.24,254558.45,297550.60,247940.02,6546.43,0,0,72,42139.68,852.47,0,0,42992.15,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,69.80,0,0,6830.85,83.60,0,4330.68,56.01,0,166437.87,989.63,0,150524.70,0,52907.39,0,78961.18,67,25,1263.50,10182.34,0,0,0,0,0,20160418,61345.84,91456.52,0,0,2453.37,4330.68,56.01,0,0,0,0,0,0,0,0,0
01,1176,20150601,201603,374413.70,374334.30,437286.11,362774.98,10015.72,0,0,1543.60,61645.83,1305.98,0,0,62951.81,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,9.60,0,0,11371.32,591.06,0,7112.36,405.94,0,251430.75,694.51,25275.13,201373.10,-6971.22,156677.50,-10149.94,228118.85,68.68,31,2550,12075.30,0,0,0,0,0,20160418,135880.29,195585.51,0,1012032.68,2823.80,7112.36,405.94,0,0,0,0,0,0,0,0,0
01,1181,20151101,201603,271445.40,270907.55,316465.13,264026.20,5266.75,0,0,1614.60,44870.53,687.05,0,0,45557.58,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,206.90,0,0,4644.13,223,0,3020.17,168.68,0,120595.99,656.07,61716.56,287745.80,0,210888.72,0,278803.61,75.64,31,66730.48,8738.95,0,0,0,0,0,20160418,232219.69,301795.27,0,0,1063.90,3020.17,168.68,0,0,0,0,0,0,0,0,0
01,1182,20040115,201603,282395.28,282351.97,329001.51,266791.67,10067.50,0,0,5492.80,45336.14,1313.40,0,0,46649.54,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,417.60,0,0,8611.21,918.15,0,5513.28,626.91,0,204804.54,1628.01,0,260026.60,1903.24,79704.82,2787.37,116730.94,68.28,31,45037.78,9108.13,0,0,0,0,0,20160418,74685.13,109122.42,0,754185.97,3777.71,5513.28,626.91,0,0,0,0,0,0,0,0,0
01,1183,20040302,201603,560234.04,560009.19,653934.40,534357.44,23939.85,0,0,1711.90,90800.76,3124.45,0,0,93925.21,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,0.32,0,0,8522.29,3069.79,0,5488.33,2287.61,0,274680.31,1123.50,159699.14,548662.90,0,272011.13,0,365013.70,74.52,31,88265.48,18064.81,0,0,0,0,0,20160418,258690.73,345873.74,0,0,2517.43,5488.33,2287.61,0,0,0,0,0,0,0,0,0
01,1190,20040302,201603,380683.16,380600.72,444310,356597.55,23891.17,0,0,112,60597.05,3112.23,0,0,63709.28,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,4.90,0,0,7664.24,1365.63,0,4900.94,928.36,0,253245.11,1479.48,0,109267.50,-5612.88,60839.30,-8257.23,89502.07,67.98,31,18846.90,12277.44,0,0,0,0,0,20160418,65887.87,96925,0,982289.63,1784.38,4900.94,928.36,0,0,0,0,0,0,0,0,0
01,1193,20150901,201603,157449.43,157298.50,183739.51,150191.23,7107.27,0,0,0,25514.98,926.03,0,0,26441.01,废纸箱收入,0,废油收入,0,公用电话费收入,0,其他收入,0,,0,,0,,0,,0,,0,,0,0,营业用消耗品,0,电话费,0,清扫费,0,其他杂费,0,,0,,0,,0,,0,,0,,0,0,5,0,807.07,7394.21,388.70,0,4890.30,273.92,0,91702.21,1102.75,16911.85,130388.60,0,92517.85,0,131288.35,70.47,31,29380.60,5074.15,0,0,0,0,0,20160418,99443.17,140692.53,0,0,631.13,4890.30,273.92,0,0,0,0,0,0,0,0,0
